,Unnamed: 0,parent_id,phecode,node_id,phenotype,phecode_exclude_range,sex,rollup,leaf,category_number,category
1185,1185,1184,695.21,1185,Dermatitis herpetiformis,690-697.99,Both,1,1,13,dermatologic
1186,1186,1184,695.22,1186,Pemphigus and pemphigoid,690-697.99,Both,1,1,13,dermatologic
1187,1187,-1,695.3,1187,Rosacea,690-697.99,,1,1,13,dermatologic
1188,1188,-1,695.41,1188,Cutaneous lupus erythematosus,"690-697.99, 335-335.99",Both,1,1,13,dermatologic
1189,1189,-1,695.42,1189,Systemic lupus erythematosus,"690-697.99, 335-335.99",Both,1,1,13,dermatologic
1190,1190,-1,695.7,1190,Prurigo and Lichen,690-697.99,Both,1,1,13,dermatologic
1191,1191,-1,695.8,1191,Other specified erythematous conditions,690-697.99,Both,1,0,13,dermatologic
1192,1192,1191,695.81,1192,Erythema nodosum,690-697.99,Both,1,1,13,dermatologic
1193,1193,-1,695.9,1193,Unspecified erythematous condition,690-697.99,Both,1,1,13,dermatologic
1194,1194,-1,696.2,1194,Parapsoriasis,690-697.99,Both,1,1,13,dermatologic
1195,1195,-1,696.3,1195,Pityriasis,690-697.99,Both,1,1,13,dermatologic
1196,1196,-1,696.4,1196,Psoriasis,"690-697.99, 714-714.99",Both,1,0,13,dermatologic
1197,1197,1196,696.41,1197,Psoriasis vulgaris,"690-697.99, 714-714.99",Both,1,1,13,dermatologic
1198,1198,1196,696.42,1198,Psoriatic arthropathy,"690-697.99, 714-714.99",Both,1,1,13,dermatologic
1199,1199,-1,697,1199,Sarcoidosis,690-697.99,Both,1,1,13,dermatologic
1200,1200,-1,698,1200,Pruritus and related conditions,698-699.99,,1,1,13,dermatologic
1201,1201,-1,700,1201,Corns and callosities,700-701.99,,1,1,13,dermatologic
1202,1202,-1,701,1202,Other hypertrophic and atrophic conditions of skin,700-701.99,Both,1,0,13,dermatologic
1203,1203,1202,701.1,1203,"Keratoderma, acquired",700-701.99,Both,1,1,13,dermatologic
1204,1204,1202,701.2,1204,Scar conditions and fibrosis of skin,700-701.99,Both,1,1,13,dermatologic
1205,1205,1202,701.3,1205,Circumscribed scleroderma,700-701.99,Both,1,1,13,dermatologic
1206,1206,1202,701.4,1206,Keloid scar,700-701.99,Both,1,1,13,dermatologic
1207,1207,1202,701.5,1207,Abnormal granulation tissue,700-701.99,Both,1,1,13,dermatologic
1208,1208,1202,701.6,1208,Acquired acanthosis nigricans,700-701.99,Both,1,1,13,dermatologic
1209,1209,-1,702,1209,Degenerative skin conditions and other dermatoses,700-702.99,,1,0,13,dermatologic
1210,1210,1209,702.1,1210,Actinic keratosis,702-702.99,Both,1,1,13,dermatologic
1211,1211,1209,702.2,1211,Seborrheic keratosis,702-702.99,Both,1,1,13,dermatologic
1212,1212,1209,702.4,1212,Degenerative skin disorders,700-702.99,Both,1,1,13,dermatologic
1213,1213,-1,703,1213,"Diseases of nail, NOS",703-704.99,,1,1,13,dermatologic
1214,1214,1213,703.1,1214,Ingrowing nail,703-704.99,Both,0,1,13,dermatologic
1215,1215,-1,704,1215,Diseases of hair and hair follicles,703-704.99,Both,1,0,13,dermatologic
1216,1216,1215,704.1,1216,Alopecia,703-704.99,Both,1,0,13,dermatologic
1217,1217,1216,704.11,1217,Alopecia Areata,703-704.99,Both,1,1,13,dermatologic
1218,1218,1215,704.2,1218,Hirsutism,703-704.99,Both,0,1,13,dermatologic
1219,1219,1215,704.8,1219,Other specified diseases of hair and hair follicles,703-704.99,Both,1,1,13,dermatologic
1220,1220,-1,705,1220,Disorders of sweat glands,705-706.99,Both,1,0,13,dermatologic
1221,1221,1220,705.1,1221,Dyshidrosis,705-706.99,Both,1,1,13,dermatologic
1222,1222,1220,705.3,1222,Hidradenitis,705-706.99,Both,1,1,13,dermatologic
1223,1223,1220,705.8,1223,Hyperhidrosis,705-706.99,Both,0,1,13,dermatologic
1224,1224,-1,706.1,1224,Acne,705-706.99,Both,1,1,13,dermatologic
1225,1225,-1,706.2,1225,Sebaceous cyst,705-706.99,Both,1,1,13,dermatologic
1226,1226,-1,706.8,1226,Other specified diseases of sebaceous glands,705-706.99,Both,1,1,13,dermatologic
1227,1227,-1,707,1227,Chronic ulcer of skin,707-707.99,,1,0,13,dermatologic
1228,1228,1227,707.1,1228,Decubitus ulcer,707-707.99,Both,1,1,13,dermatologic
1229,1229,-1,709.2,1229,Sicca syndrome,"690-697.99, 708-709.99",Both,1,1,13,dermatologic
1230,1230,-1,709.3,1230,Systemic sclerosis,"690-697.99, 708-709.99",Both,1,1,13,dermatologic
1231,1231,-1,709.4,1231,Polymyositis,"690-697.99, 708-709.99",Both,1,1,13,dermatologic
1232,1232,-1,709.5,1232,Dermatomyositis,"690-697.99, 708-709.99",Both,1,1,13,dermatologic
1233,1233,-1,709.6,1233,Other specified diffuse diseases of connective tissue,"690-697.99, 708-709.99",Both,1,1,13,dermatologic
1234,1234,-1,709.7,1234,Unspecified diffuse connective tissue disease,"690-697.99, 708-709.99",Both,1,1,13,dermatologic
1235,1235,-1,710,1235,"Osteomyelitis, periostitis, and other infections involving bone",710-716.99,,1,0,14,musculoskeletal
1236,1236,-1,710.11,1236,Acute osteomyelitis,710-716.99,Both,1,1,14,musculoskeletal
1237,1237,-1,710.12,1237,Chronic osteomyelitis,710-716.99,Both,1,1,14,musculoskeletal
1238,1238,-1,710.19,1238,Unspecified osteomyelitis,710-716.99,Both,1,1,14,musculoskeletal
1239,1239,1235,710.3,1239,Osteopathy resulting from poliomyelitis,710-716.99,Both,1,1,14,musculoskeletal
1240,1240,-1,711,1240,Arthropathy associated with infections,710-716.99,,1,0,14,musculoskeletal
1241,1241,1240,711.1,1241,Pyogenic arthritis,710-716.99,Both,1,1,14,musculoskeletal
1242,1242,1240,711.2,1242,Reiter's disease,710-716.99,Both,1,1,14,musculoskeletal
1243,1243,1240,711.3,1243,Behcet's syndrome,710-716.99,Both,1,1,14,musculoskeletal
1244,1244,-1,712,1244,Infective connective tissue disorders,710-716.99,,1,1,14,musculoskeletal
1245,1245,-1,713,1245,Arthropathy associated with other disorders classified elsewhere,710-716.99,,1,0,14,musculoskeletal
1246,1246,1245,713.5,1246,Arthropathy associated with neurological disorders,710-716.99,Both,1,1,14,musculoskeletal
1247,1247,-1,714,1247,Rheumatoid arthritis and other inflammatory polyarthropathies,"714-716.00, 696-696.99",,1,0,14,musculoskeletal
1248,1248,1247,714.1,1248,Rheumatoid arthritis,"714-716.00, 696-696.99",Both,1,1,14,musculoskeletal
1249,1249,1247,714.2,1249,Juvenile rheumatoid arthritis,"714-716.00, 696-696.99",Both,1,1,14,musculoskeletal
1250,1250,-1,715,1250,Other inflammatory spondylopathies,"714-716.00, 696-696.99",,1,0,14,musculoskeletal
1251,1251,1250,715.1,1251,Sacroiliitis NEC,"714-716.00, 696-696.99",Both,1,1,14,musculoskeletal
1252,1252,1250,715.2,1252,Ankylosing spondylitis,"714-716.00, 696-696.99",Both,1,1,14,musculoskeletal
1253,1253,1250,715.3,1253,Spinal enthesopathy,"714-716.00, 696-696.99",Both,1,1,14,musculoskeletal
1254,1254,-1,716,1254,Other arthropathies,710-716.99,,1,0,14,musculoskeletal
1255,1255,1254,716.2,1255,Unspecified monoarthritis,710-716.99,Both,1,1,14,musculoskeletal
1256,1256,1254,716.8,1256,Palindromic rheumatism,710-716.99,Both,1,1,14,musculoskeletal
1257,1257,1254,716.9,1257,Arthropathy NOS,710-716.99,Both,1,1,14,musculoskeletal
1258,1258,-1,717,1258,Polymyalgia Rheumatica,717-717.99,,1,1,14,musculoskeletal
1259,1259,-1,720,1259,Spinal stenosis,720-724.99,,1,0,14,musculoskeletal
1260,1260,-1,721,1260,Spondylosis and allied disorders,720-724.99,,1,0,14,musculoskeletal
1261,1261,1260,721.1,1261,Spondylosis without myelopathy,720-724.99,Both,1,1,14,musculoskeletal
1262,1262,1260,721.2,1262,Spondylosis with myelopathy,720-724.99,Both,1,1,14,musculoskeletal
1263,1263,1260,721.8,1263,Other allied disorders of spine,720-724.99,Both,1,1,14,musculoskeletal
1264,1264,-1,722.1,1264,Displacement of intervertebral disc,720-724.99,Both,1,1,14,musculoskeletal
1265,1265,-1,722.3,1265,Schmorl's nodes,720-724.99,Both,1,1,14,musculoskeletal
1266,1266,-1,722.6,1266,Degeneration of intervertebral disc,720-724.99,Both,1,1,14,musculoskeletal
1267,1267,-1,722.7,1267,Intervertebral disc disorder with myelopathy,720-724.99,Both,1,1,14,musculoskeletal
1268,1268,-1,722.8,1268,Postlaminectomy syndrome,720-724.99,Both,1,1,14,musculoskeletal
1269,1269,-1,722.9,1269,Other and unspecified disc disorder,720-724.99,Both,1,1,14,musculoskeletal
1270,1270,-1,723,1270,Other disorders of cervical region,720-724.99,,1,0,14,musculoskeletal
1271,1271,1270,723.1,1271,Torticollis,720-724.99,Both,1,1,14,musculoskeletal
1272,1272,-1,724.8,1272,Other symptoms referable to back,720-724.99,Both,1,1,14,musculoskeletal
1273,1273,-1,724.9,1273,Other unspecified back disorders,720-724.99,Both,1,1,14,musculoskeletal
1274,1274,-1,726,1274,Peripheral enthesopathies and allied syndromes,725-729.99,,1,0,14,musculoskeletal
1275,1275,1274,726.1,1275,Enthesopathy,725-729.99,Both,1,1,14,musculoskeletal
1276,1276,1274,726.2,1276,Synoviopathy,725-729.99,Both,1,1,14,musculoskeletal
1277,1277,1274,726.3,1277,Bursitis,725-729.99,Both,1,1,14,musculoskeletal
1278,1278,1274,726.4,1278,Calcaneal spur; Exostosis NOS,725-729.99,Both,1,1,14,musculoskeletal
1279,1279,-1,727,1279,"Other disorders of synovium, tendon, and bursa",725-729.99,,1,0,14,musculoskeletal
1280,1280,1279,727.1,1280,Synovitis and tenosynovitis,725-729.99,Both,1,1,14,musculoskeletal
1281,1281,1279,727.2,1281,Bursitis disorders,725-729.99,Both,1,1,14,musculoskeletal
1282,1282,1279,727.4,1282,"Ganglion and cyst of synovium, tendon, and bursa",725-729.99,Both,1,1,14,musculoskeletal
1283,1283,1279,727.5,1283,Rupture of synovium,725-729.99,Both,1,1,14,musculoskeletal
1284,1284,1279,727.6,1284,"Rupture of tendon, nontraumatic",725-729.99,Both,1,1,14,musculoskeletal
1285,1285,1279,727.7,1285,Contracture of tendon (sheath),725-729.99,Both,1,1,14,musculoskeletal
1286,1286,-1,728,1286,"Disorders of muscle, ligament, and fascia",725-729.99,Both,1,1,14,musculoskeletal
1287,1287,1286,728.1,1287,Muscular calcification and ossification,725-729.99,Both,0,1,14,musculoskeletal
1288,1288,1286,728.2,1288,Laxity of ligament or hypermobility syndrome,725-729.99,Both,0,1,14,musculoskeletal
1289,1289,1286,728.7,1289,Fasciitis,725-729.99,Both,0,0,14,musculoskeletal
1290,1290,1289,728.71,1290,Contracture of palmar fascia [Dupuytren's disease],725-729.99,Both,1,1,14,musculoskeletal
1291,1291,-1,729,1291,Other disorders of soft tissues,725-729.99,,1,0,14,musculoskeletal
1292,1292,1291,729.1,1292,"Rheumatism, unspecified and fibrositis",725-729.99,Both,1,1,14,musculoskeletal
1293,1293,1291,729.3,1293,Panniculitis,725-729.99,Both,0,1,14,musculoskeletal
1294,1294,-1,731,1294,Osteitis deformans and osteopathies associated with other disorders classified elsewhere,730-739.99,,1,0,14,musculoskeletal
1295,1295,1294,731.1,1295,Osteitis deformans [Paget's disease of bone],730-739.99,Both,1,1,14,musculoskeletal
1296,1296,-1,732,1296,Osteochondropathies,730-739.99,,1,0,14,musculoskeletal
1297,1297,1296,732.1,1297,Juvenile osteochondrosis,730-739.99,Both,1,1,14,musculoskeletal
1298,1298,1296,732.7,1298,Osteochondritis dissecans,730-739.99,Both,1,1,14,musculoskeletal
1299,1299,-1,733,1299,Other disorders of bone and cartilage,730-739.99,Both,1,0,14,musculoskeletal
1300,1300,1299,733.2,1300,Cyst of bone,730-739.99,Both,1,1,14,musculoskeletal
1301,1301,1299,733.4,1301,Aseptic necrosis of bone,730-739.99,Both,0,1,14,musculoskeletal
1302,1302,1299,733.8,1302,Malunion and nonunion of fracture,730-739.99,Both,0,1,14,musculoskeletal
1303,1303,-1,735,1303,Acquired foot deformities,735-739.99,,1,0,14,musculoskeletal
1304,1304,1303,735.1,1304,Flat foot,735-739.99,Both,1,1,14,musculoskeletal
1305,1305,1303,735.2,1305,Acquired toe deformities,735-739.99,Both,1,0,14,musculoskeletal
1306,1306,1305,735.21,1306,Hammer toe (acquired),735-739.99,Both,1,1,14,musculoskeletal
1307,1307,1305,735.23,1307,Hallux rigidus,735-739.99,Both,1,1,14,musculoskeletal
1308,1308,1303,735.3,1308,Hallux valgus (Bunion),735-739.99,Both,1,1,14,musculoskeletal
1309,1309,-1,736,1309,Other acquired deformities of limbs,735-739.99,,1,0,14,musculoskeletal
1310,1310,1309,736.2,1310,Acquired deformities of finger,735-739.99,Both,1,1,14,musculoskeletal
1311,1311,-1,737,1311,Curvature of spine,735-739.99,,1,0,14,musculoskeletal
1312,1312,1311,737.1,1312,Kyphosis (acquired),735-739.99,Both,1,1,14,musculoskeletal
1313,1313,1311,737.2,1313,Lordosis (acquired),735-739.99,Both,1,1,14,musculoskeletal
1314,1314,1311,737.3,1314,Kyphoscoliosis and scoliosis,735-739.99,Both,1,1,14,musculoskeletal
1315,1315,-1,738,1315,Other acquired musculoskeletal deformity,735-739.99,,1,0,14,musculoskeletal
1316,1316,1315,738.4,1316,Acquired spondylolisthesis,735-739.99,Both,1,1,14,musculoskeletal
1317,1317,-1,739,1317,Contracture of joint,735-739.99,,1,1,14,musculoskeletal
1318,1318,-1,740.1,1318,Osteoarthritis; localized,740-740.99,Both,1,0,14,musculoskeletal
1319,1319,1318,740.11,1319,"Osteoarthrosis, localized, primary",740-740.99,Both,1,1,14,musculoskeletal
1320,1320,1318,740.12,1320,"Osteoarthrosis, localized, secondary",740-740.99,Both,1,1,14,musculoskeletal
1321,1321,-1,740.2,1321,"Osteoarthrosis, generalized",740-740.99,Both,1,1,14,musculoskeletal
1322,1322,-1,740.9,1322,Osteoarthrosis NOS,740-740.99,Both,1,1,14,musculoskeletal
1323,1323,-1,741,1323,Symptoms and disorders of the joints,741-742.99,,1,0,14,musculoskeletal
1324,1324,1323,741.1,1324,Ankylosis of joint,741-742.99,Both,1,1,14,musculoskeletal
1325,1325,1323,741.2,1325,Stiffness of joint,741-742.99,Both,1,1,14,musculoskeletal
1326,1326,1323,741.3,1326,Difficulty in walking,741-742.99,Both,1,1,14,musculoskeletal
1327,1327,1323,741.4,1327,Joint effusions,741-742.99,Both,1,1,14,musculoskeletal
1328,1328,1323,741.5,1328,Hemarthrosis,741-742.99,Both,1,1,14,musculoskeletal
1329,1329,1323,741.6,1329,Villonodular synovitis,741-742.99,Both,1,1,14,musculoskeletal
1330,1330,-1,742,1330,"Derangement of joint, non-traumatic",741-742.99,,1,0,14,musculoskeletal
1331,1331,1330,742.1,1331,Loose body in joint,741-742.99,Both,1,1,14,musculoskeletal
1332,1332,1330,742.2,1332,"Pathological, developmental or recurrent dislocation",741-742.99,Both,1,1,14,musculoskeletal
1333,1333,1330,742.8,1333,Articular cartilage disorder,741-742.99,Both,1,1,14,musculoskeletal
1334,1334,1330,742.9,1334,Other derangement of joint,741-742.99,Both,1,1,14,musculoskeletal
1335,1335,-1,743.11,1335,Osteoporosis NOS,743-744.99,Both,1,1,14,musculoskeletal
1336,1336,-1,743.2,1336,Pathologic fracture,743-744.99,Both,1,0,14,musculoskeletal
1337,1337,1336,743.21,1337,Pathologic fracture of vertebrae,743-744.99,Both,1,1,14,musculoskeletal
1338,1338,-1,743.4,1338,Stress fracture,743-744.99,Both,1,1,14,musculoskeletal
1339,1339,-1,743.9,1339,Osteopenia or other disorder of bone and cartilage,743-744.99,Both,1,1,14,musculoskeletal
1340,1340,-1,745,1340,Pain in joint,745-745.99,,1,1,14,musculoskeletal
1341,1341,-1,747,1341,Cardiac and circulatory congenital anomalies,747-747.99,,1,0,15,congenital anomalies
1342,1342,1341,747.1,1342,Cardiac congenital anomalies,747-747.99,Both,1,0,15,congenital anomalies
1343,1343,1342,747.11,1343,Cardiac shunt/ heart septal defect,747-747.99,Both,1,1,15,congenital anomalies
1344,1344,1342,747.12,1344,Valvular heart disease/ heart chambers,747-747.99,Both,1,1,15,congenital anomalies
1345,1345,1342,747.13,1345,Congenital anomalies of great vessels,747-747.99,Both,1,1,15,congenital anomalies
1346,1346,1341,747.2,1346,Congenital anomalies of peripheral vascular system,747-747.99,Both,1,1,15,congenital anomalies
1347,1347,-1,748,1347,"Anomalies of respiratory system, congenital",748-749.99,,1,1,15,congenital anomalies
1348,1348,-1,749,1348,Congenital anomalies of face and neck,748-749.99,,1,0,15,congenital anomalies
1349,1349,1348,749.1,1349,Cleft palate,747-759.99,Both,1,1,15,congenital anomalies
1350,1350,1348,749.2,1350,Congenital anomalies of skull and face bones,748-749.99,Both,1,1,15,congenital anomalies
1351,1351,-1,750,1351,Digestive congenital anomalies,750-751.99,,1,0,15,congenital anomalies
1352,1352,1351,750.1,1352,Upper gastrointestinal congenital anomalies,750-751.99,Both,1,0,15,congenital anomalies
1353,1353,1352,750.11,1353,Esophageal atresia/tracheoesophageal fistula,750-751.99,Both,1,1,15,congenital anomalies
1354,1354,1352,750.13,1354,Congenital anomalies of mouth/tongue,750-751.99,Both,1,1,15,congenital anomalies
1355,1355,1352,750.14,1355,Congenital anomalies of esophagus,750-751.99,Both,1,1,15,congenital anomalies
1356,1356,1352,750.15,1356,Congenital anomalies of stomach,750-751.99,Both,1,1,15,congenital anomalies
1357,1357,1351,750.2,1357,Lower gastrointestinal congenital anomalies,750-751.99,Both,1,0,15,congenital anomalies
1358,1358,1357,750.21,1358,Congenital anomalies of intestine,750-751.99,Both,1,1,15,congenital anomalies
1359,1359,1357,750.22,1359,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas",750-751.99,Both,1,1,15,congenital anomalies
1360,1360,-1,751.1,1360,Congenital anomalies of genital organs,750-751.99,Both,1,0,15,congenital anomalies
1361,1361,1360,751.11,1361,Congenital anomalies of female genital organs,750-751.99,Female,1,1,15,congenital anomalies
1362,1362,1360,751.12,1362,Congenital anomalies of male genital organs,750-751.99,Male,1,1,15,congenital anomalies
1363,1363,-1,751.2,1363,Congenital anomalies of urinary system,750-751.99,Both,1,0,15,congenital anomalies
1364,1364,1363,751.21,1364,Cystic kidney disease,750-751.99,Both,1,1,15,congenital anomalies
1365,1365,1363,751.22,1365,Other specified congenital anomalies of kidney,750-751.99,Both,1,1,15,congenital anomalies
1366,1366,-1,751.3,1366,Obstructive genitourinary defect,750-751.99,Both,1,1,15,congenital anomalies
1367,1367,-1,752,1367,Nervous system congenital anomalies,752-754.99,Both,1,0,15,congenital anomalies
1368,1368,1367,752.1,1368,Neural tube defects,752-754.99,Both,1,0,15,congenital anomalies
1369,1369,1368,752.11,1369,Spina bifida,752-754.99,Both,1,1,15,congenital anomalies
1370,1370,1367,752.2,1370,Other specified congenital anomalies of nervous system,752-754.99,Both,1,1,15,congenital anomalies
1371,1371,-1,753,1371,Congenital anomalies of the eye,752-754.99,,1,0,15,congenital anomalies
1372,1372,1371,753.1,1372,Congenital cataract and lens anomalies,752-754.99,Both,1,1,15,congenital anomalies
1373,1373,1371,753.2,1373,Congenital anomalies of posterior segment of eye,752-754.99,Both,1,1,15,congenital anomalies
1374,1374,-1,754,1374,Congenital musculoskeletal deformities of spine,754-756.99,,1,0,15,congenital anomalies
1375,1375,1374,754.2,1375,"Spondylolisthesis, congenital",754-756.99,Both,1,1,15,congenital anomalies
1376,1376,-1,755,1376,Congenital anomalies of limbs,754-756.99,,1,0,15,congenital anomalies
1377,1377,1376,755.1,1377,Congenital deformities of feet,754-756.99,Both,1,1,15,congenital anomalies
1378,1378,1376,755.3,1378,Congenital anomaly of fingers/toes,754-756.99,Both,1,1,15,congenital anomalies
1379,1379,1376,755.4,1379,"Congenital anomalies of upper limb, including shoulder girdle",754-756.99,Both,1,1,15,congenital anomalies
1380,1380,1376,755.6,1380,"Other congenital anomalies of lower limb, including pelvic girdle",754-756.99,Both,1,0,15,congenital anomalies
1381,1381,1380,755.61,1381,Congenital hip dysplasia and deformity,754-756.99,Both,1,1,15,congenital anomalies
1382,1382,-1,756,1382,Other congenital musculoskeletal anomalies,754-756.99,,1,0,15,congenital anomalies
1383,1383,1382,756.1,1383,Congenital anomalies of abdominal wall; diaphram,754-756.99,Both,1,1,15,congenital anomalies
1384,1384,1382,756.2,1384,Pectus and other congenital anomalies of ribs/sternum,754-756.99,Both,1,0,15,congenital anomalies
1385,1385,1384,756.21,1385,Pectus excavatum,754-756.99,Both,1,1,15,congenital anomalies
1386,1386,1384,756.22,1386,Pectus carinatum,754-756.99,Both,1,1,15,congenital anomalies
1387,1387,1382,756.3,1387,"Congenital anomalies of muscle, tendon, fascia, and connective tissue",754-756.99,Both,1,1,15,congenital anomalies
1388,1388,1382,756.5,1388,Congenital osteodystrophies,754-756.99,Both,1,1,15,congenital anomalies
1389,1389,-1,757,1389,Congenital anomalies of the integument,756-759.99,,1,1,15,congenital anomalies
1390,1390,-1,758,1390,Chromosomal anomalies and genetic disorders,756-759.99,,1,0,15,congenital anomalies
1391,1391,1390,758.1,1391,Chromosomal anomalies,756-759.99,Both,1,1,15,congenital anomalies
1392,1392,-1,759,1392,Other and unspecified congenital anomalies,756-759.99,,1,0,15,congenital anomalies
1393,1393,1392,759.1,1393,"Anomalies of endocrine glands, congenital",756-759.99,Both,1,1,15,congenital anomalies
1394,1394,-1,760,1394,Back pain,760-760.99,,1,1,17,symptoms
1395,1395,-1,761,1395,Cervicalgia,761-761.99,,1,1,17,symptoms
1396,1396,-1,764,1396,Sciatica,763-767.99,,1,1,17,symptoms
1397,1397,-1,765,1397,Cervical radiculitis,763-767.99,,1,1,17,symptoms
1398,1398,-1,766,1398,"Neuralgia, neuritis, and radiculitis NOS",763-767.99,,1,1,17,symptoms
1399,1399,-1,769,1399,Nonallopathic lesions NEC,769-769.99,,1,1,17,symptoms
1400,1400,-1,770,1400,Myalgia and myositis unspecified,770-770.99,,1,1,17,symptoms
1401,1401,-1,771,1401,Musculoskeletal symptoms referable to limbs,771-771.99,Both,1,1,17,symptoms
1402,1402,1401,771.1,1402,Swelling of limb,771-771.99,Both,0,1,17,symptoms
1403,1403,-1,772,1403,Symptoms of the muscles,772-772.99,,1,1,17,symptoms
1404,1404,1403,772.1,1404,Muscular wasting and disuse atrophy,772-772.99,Both,0,1,17,symptoms
1405,1405,-1,773,1405,Pain in limb,773-773.99,,1,0,17,symptoms
1406,1406,-1,780,1406,Hypothermia/Chills,780-780.99,,1,1,17,symptoms
1407,1407,-1,781,1407,Symptoms involving nervous and musculoskeletal systems,781-781.99,,1,1,17,symptoms
1408,1408,1407,781.2,1408,Abnormal posture,781-781.99,Both,0,1,17,symptoms
1409,1409,-1,782.3,1409,Edema,782-782.99,Both,0,1,17,symptoms
1410,1410,-1,782.6,1410,Pallor and flushing,782-782.99,Both,0,1,17,symptoms
1411,1411,-1,783,1411,Fever of unknown origin,783-783.99,,1,0,17,symptoms
1412,1412,-1,785,1412,Abdominal pain,785-785.99,,1,1,17,symptoms
1413,1413,-1,788,1413,Syncope and collapse,788-788.99,,1,1,17,symptoms
1414,1414,-1,789,1414,Nausea and vomiting,789-789.99,,1,0,17,symptoms
1415,1415,-1,790,1415,Nonspecific findings on examination of blood,790-790.99,Both,1,1,17,symptoms
1416,1416,1415,790.1,1416,Elevated sedimentation rate,790-790.99,Both,0,1,17,symptoms
1417,1417,1415,790.6,1417,Other abnormal blood chemistry,790-790.99,Both,0,1,17,symptoms
1418,1418,-1,791,1418,Gangrene,791-791.99,,1,1,17,symptoms
1419,1419,-1,793,1419,Nonspecific abnormal findings on radiological and other examination of musculoskeletal system,793-793.99,Both,1,0,17,symptoms
1420,1420,1419,793.2,1420,"Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)",793-793.99,Both,0,0,17,symptoms
1421,1421,-1,794,1421,"Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)",794-794.99,,1,1,17,symptoms
1422,1422,-1,797,1422,Shock,797-797.99,,1,0,17,symptoms
1423,1423,1422,797.1,1423,Cardiogenic shock,797-797.99,Both,1,1,17,symptoms
1424,1424,-1,798,1424,Malaise and fatigue,798-798.99,,1,0,17,symptoms
1425,1425,1424,798.1,1425,Chronic fatigue syndrome,798-798.99,,1,1,17,symptoms
1426,1426,-1,800,1426,Fracture of lower limb,800-809.99,,1,0,18,injuries & poisonings
1427,1427,1426,800.1,1427,Fracture of neck of femur,800-809.99,Both,1,1,18,injuries & poisonings
1428,1428,1426,800.2,1428,Fracture of unspecified part of femur,800-809.99,Both,1,1,18,injuries & poisonings
1429,1429,1426,800.3,1429,Fracture of tibia and fibula,800-809.99,Both,1,1,18,injuries & poisonings
1430,1430,1426,800.4,1430,Fracture of patella,800-809.99,Both,1,1,18,injuries & poisonings
1431,1431,-1,801,1431,Fracture of ankle and foot,800-809.99,Both,1,0,18,injuries & poisonings
1432,1432,-1,802,1432,Fracture of pelvis,800-809.99,,1,1,18,injuries & poisonings
1433,1433,-1,803,1433,Fracture of upper limb,800-809.99,Both,1,0,18,injuries & poisonings
1434,1434,1433,803.1,1434,Fracture of humerus,800-809.99,Both,1,1,18,injuries & poisonings
1435,1435,1433,803.2,1435,Fracture of radius and ulna,800-809.99,Both,1,0,18,injuries & poisonings
1436,1436,1433,803.3,1436,Fracture of clavicle or scapula,800-809.99,,1,1,18,injuries & poisonings
1437,1437,-1,804,1437,Fracture of hand or wrist,800-809.99,Both,1,1,18,injuries & poisonings
1438,1438,-1,805,1438,Fracture of vertebral column without mention of spinal cord injury,800-809.99,,1,1,18,injuries & poisonings
1439,1439,-1,807,1439,Fracture of ribs,800-809.99,,1,1,18,injuries & poisonings
1440,1440,-1,809,1440,Fracture of unspecified bones,800-809.99,Both,1,1,18,injuries & poisonings
1441,1441,-1,817,1441,Concussion,816-819.99,,1,1,18,injuries & poisonings
1442,1442,-1,818,1442,Intracranial hemorrhage (injury),816-819.99,,1,0,18,injuries & poisonings
1443,1443,-1,819,1443,Skull and face fracture and other intercranial injury,816-819.99,Both,1,1,18,injuries & poisonings
1444,1444,-1,830,1444,Dislocation,830-839.99,,1,1,18,injuries & poisonings
1445,1445,-1,835,1445,Internal derangement of knee,830-839.99,Both,1,1,18,injuries & poisonings
1446,1446,-1,836,1446,Traumatic arthropathy,830-839.99,Both,1,1,18,injuries & poisonings
1447,1447,-1,840,1447,Sprains and strains,840-848.99,,1,0,18,injuries & poisonings
1448,1448,1447,840.3,1448,Joint/ligament sprain,840-848.99,Both,1,1,18,injuries & poisonings
1449,1449,-1,850,1449,Hemorrhage or hematoma complicating a procedure,850-859.99,Both,1,1,18,injuries & poisonings
1450,1450,-1,851,1450,Complications of transplants and reattached limbs,850-859.99,Both,1,1,18,injuries & poisonings
1451,1451,-1,853,1451,Complication of colostomy or enterostomy,850-859.99,Both,1,1,18,injuries & poisonings
1452,1452,-1,854,1452,"Complications of cardiac/vascular device, implant, and graft",850-859.99,,1,1,18,injuries & poisonings
1453,1453,-1,857,1453,"Mechanical complication of unspecified genitourinary device, implant, and graft",850-859.99,Both,1,1,18,injuries & poisonings
1454,1454,-1,858,1454,Complication of internal orthopedic device,850-859.99,Both,1,1,18,injuries & poisonings
1455,1455,-1,859,1455,Complication due to other implant and internal device,850-859.99,Both,1,1,18,injuries & poisonings
1456,1456,-1,860,1456,Bone marrow or stem cell transplant,860-860.99,Both,1,1,2,neoplasms
1457,1457,-1,870,1457,Open wounds of head; neck; and trunk,870-879.99,,1,0,18,injuries & poisonings
1458,1458,1457,870.1,1458,Open wound or laceration of eye or eyelid,870-879.99,Both,1,1,18,injuries & poisonings
